age,monthly_income,daily_internet_hours,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,gender,city_tier,shopping_preference,Is_Online,processed_at
75,188650,5.6,9,49,5,20914,44239,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
69,221063,4.7,4,38,3,65878,123248,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
29,136211,8.1,1,8,0,15810,148452,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
79,137762,4.6,4,12,16,49874,96666,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
56,220671,8.5,6,41,16,13679,98350,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,15834,6.3,4,17,9,63462,38298,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
20,47214,11.4,9,46,17,89221,113210,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
66,239006,4.7,4,36,13,77681,23533,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
54,246100,8.6,10,46,2,129338,101580,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,17413,7.0,8,10,16,39862,92724,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,24505,5.0,2,27,3,13900,29601,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,117802,7.0,7,5,1,59074,14142,Other,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
76,148177,6.9,8,32,14,3399,91077,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
66,214176,5.3,6,13,5,21065,35375,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,143303,6.9,10,46,8,60310,115971,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,129897,8.3,6,28,6,146190,86369,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,73408,7.0,8,38,9,71423,14801,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
71,183751,5.2,3,14,1,107367,119082,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,131908,5.0,2,47,19,16335,19980,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
54,245168,5.8,9,4,13,65723,107023,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,94731,8.2,8,21,5,32361,149899,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,80131,4.5,10,30,4,55491,68360,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,79280,6.8,5,18,4,10323,131300,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,30762,2.9,5,17,19,23313,89574,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,132798,7.2,6,5,11,132227,129406,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,131854,7.5,6,8,7,98450,54824,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
70,73703,10.1,2,29,6,108593,22508,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
61,227506,7.9,7,30,15,95427,14670,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
43,78079,5.2,3,34,17,132171,82563,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
49,36577,2.9,8,16,15,123410,85734,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
23,16214,7.0,9,41,18,949,10654,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
49,101339,5.3,3,15,9,21375,102722,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
72,63114,6.7,6,32,8,39527,130397,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,235306,4.6,8,3,5,135270,133405,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,78230,5.7,6,30,17,129153,94025,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
28,179052,2.6,10,32,2,60181,125388,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
73,82194,3.9,3,49,13,19169,1718,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
76,223878,3.6,4,35,4,83250,96785,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
34,127333,7.7,9,10,13,123457,36384,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,52792,4.3,1,3,17,44869,67174,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,60807,8.8,4,35,2,12822,73122,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,140266,4.4,10,4,6,86578,138436,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
69,168373,10.2,1,20,1,98628,149972,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,151213,2.1,8,12,5,15523,38080,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,119292,6.8,7,3,9,50378,92411,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
39,137984,6.1,7,41,18,131273,88620,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
28,28777,3.6,2,49,12,53668,5517,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
65,53346,4.9,10,34,10,55052,119353,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
33,69703,5.5,6,25,8,113363,42559,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
50,109977,6.5,8,25,16,117458,90960,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,62819,4.1,8,18,10,124952,42119,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,174541,6.9,5,36,12,11746,36512,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
76,149917,6.2,8,10,2,120594,119656,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,125186,7.6,2,1,9,94088,78459,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
33,38290,4.3,4,30,0,5882,94203,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
46,127551,5.2,10,17,4,149129,23999,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
20,176771,8.9,2,10,11,102903,60035,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,190324,4.2,5,43,6,104910,108530,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
77,113682,3.2,3,15,11,60390,140382,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,149365,4.7,6,1,6,63264,25816,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,133017,2.4,7,31,11,40403,69246,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
36,134496,9.3,6,47,3,146006,84201,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
43,72089,5.4,2,47,16,87228,106015,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
20,162680,5.5,2,21,15,86607,126075,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,143713,7.5,4,35,17,26601,99897,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,212345,4.5,7,7,1,86141,51823,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
49,31619,5.6,8,35,16,11109,112436,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
24,93006,4.5,5,42,9,143499,141660,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
69,233980,2.5,10,24,15,47819,93622,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
58,227725,6.1,1,39,6,32628,15809,Other,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
50,29779,8.1,9,43,13,47960,99008,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
57,197112,6.2,8,30,19,81589,74759,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
56,240902,7.8,1,3,14,96291,88918,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,202397,3.8,9,38,9,84648,116199,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
57,36630,4.5,5,44,7,123641,125988,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,120575,3.4,8,42,1,146817,87526,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
28,130436,6.7,10,9,16,37098,147240,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
45,158250,5.4,10,26,8,72241,924,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
74,166007,5.3,2,40,8,140823,111294,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
42,193330,7.3,7,37,14,116750,79546,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
67,37784,5.1,9,16,12,22647,59711,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,209794,8.2,7,44,8,125179,140087,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
48,169099,6.5,9,37,3,14801,8970,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
47,242616,5.3,4,24,8,75470,120099,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,203925,2.9,5,16,8,45488,130223,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,127167,7.3,7,12,14,63903,59445,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
24,82359,6.6,1,20,10,136310,87242,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
77,218460,6.7,2,14,12,101540,124326,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
33,93608,6.7,2,47,16,56409,78185,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
43,222741,4.9,10,23,0,77002,139744,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
65,30111,5.7,9,6,2,118086,83304,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
74,178384,5.1,3,44,2,54060,143441,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
69,39161,8.5,9,37,14,110181,83802,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
77,133920,5.4,1,39,4,135582,18503,Female,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
66,119823,4.8,3,21,3,81701,96067,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,140014,8.6,10,41,0,91426,1124,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
18,145466,8.4,2,9,3,51755,57042,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
65,82313,6.5,2,32,7,8836,39981,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,196446,5.7,1,11,6,81424,79757,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,170086,5.2,6,7,0,113195,17196,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
22,95308,5.9,5,39,4,34523,9632,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
54,61389,4.3,5,21,12,80291,51945,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,164233,7.0,9,38,11,15349,91360,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
76,122800,9.3,6,38,7,98068,140888,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
72,153562,7.1,9,46,16,20522,5129,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
26,134547,3.8,4,43,1,10514,84237,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
58,39502,6.9,7,15,17,30221,143012,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
52,50757,6.4,4,47,8,1247,79671,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,56111,6.9,1,33,8,93395,6905,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
65,113273,4.4,4,45,12,114468,106476,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
33,229317,6.0,2,15,17,132911,113334,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
20,73645,7.8,5,13,16,9509,68103,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,125218,3.9,2,5,6,41581,56047,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,74055,5.1,2,49,6,8367,132323,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
71,134815,5.4,4,9,18,35176,122212,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
73,155070,8.0,7,23,1,120994,52921,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,174978,8.3,3,26,15,45557,74867,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,116026,2.2,7,46,1,21995,91551,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
69,85192,8.0,9,49,14,73168,123916,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
28,196549,8.4,3,8,15,66342,21220,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,182973,8.2,4,47,15,124957,21378,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,237343,4.9,1,15,5,120077,106585,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,67021,5.5,7,1,10,5545,76174,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
55,44092,2.9,1,30,8,10813,72664,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
57,147314,1.8,3,46,17,52788,35085,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,121843,5.3,9,18,5,28343,80893,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
79,147903,6.2,5,10,3,106282,23990,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
52,65721,6.4,10,21,17,91379,81114,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
65,43511,7.6,10,28,1,54084,125392,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
79,87782,12.0,2,30,12,36654,115000,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,112003,5.2,9,7,0,19399,66542,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
52,164374,3.9,6,9,8,27674,49080,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
42,70568,7.1,9,5,13,72031,26643,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
46,149304,6.4,4,30,3,147473,36415,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,117062,4.9,6,34,3,116153,134234,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,119301,7.8,7,49,19,115320,114455,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
35,66507,4.4,6,39,14,133527,19626,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
19,139277,5.7,4,28,14,49534,85305,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
71,144999,5.9,8,20,12,5469,133727,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,222580,4.1,6,40,13,95114,18816,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
33,115128,2.6,2,4,0,60790,23205,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
78,25683,6.4,6,4,0,15333,63698,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
58,38664,8.7,1,23,0,78253,14589,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
53,117364,7.9,9,14,14,2079,102170,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,179244,8.1,10,27,0,111336,39258,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,229713,4.4,7,33,5,13388,141430,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,79340,6.4,8,12,6,142147,30182,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
31,102236,3.2,4,43,1,133715,28128,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
38,26017,6.3,8,31,8,7736,103203,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
65,51613,8.8,1,21,3,100349,29811,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,232202,8.8,4,28,17,69182,96909,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,222992,10.1,6,2,14,26063,125070,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,45348,8.0,10,4,7,86851,96574,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,162520,7.0,7,49,6,109712,64622,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
20,24491,7.7,3,10,7,66933,49756,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
34,224720,7.4,10,47,12,64585,116712,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
50,136070,4.4,10,40,2,60888,15455,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
65,242629,3.0,2,25,5,77154,113739,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
29,73759,7.8,9,8,6,1459,80060,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,190625,10.2,1,43,4,9848,64009,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
68,147040,7.8,10,10,17,139726,12254,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
39,15368,2.2,1,0,14,122150,42856,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,220032,5.0,10,37,1,79990,138614,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
39,50010,5.6,2,44,19,67283,103775,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,200226,2.3,5,27,9,136457,19917,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
47,50851,3.2,1,22,3,22221,112762,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,137761,5.9,6,30,11,105504,47758,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,171568,6.5,8,1,14,96648,44106,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
62,142152,4.0,10,17,10,95838,115400,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
68,177008,3.2,2,15,13,83706,11840,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,93858,8.4,5,41,6,75993,22163,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
25,82005,5.2,3,16,13,55134,91207,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
44,52493,5.5,2,47,7,56942,16092,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
44,215867,4.9,6,16,13,27422,88979,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,182462,4.5,1,46,5,27149,112424,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
38,25292,8.6,8,34,17,55103,39394,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
47,107377,4.2,6,30,13,49517,95068,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
50,174437,6.4,4,34,7,37104,38735,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
45,163279,6.0,5,23,3,70181,115263,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,116735,2.1,2,40,11,26986,131789,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,37912,6.5,8,36,4,41750,108484,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
22,248527,2.9,6,48,12,100151,62129,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
77,248589,7.3,6,29,18,27557,84349,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
78,95771,3.6,3,17,11,100405,115523,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
65,202644,7.0,1,26,17,34406,49347,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
36,122293,5.1,8,15,5,12987,58241,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
21,114083,4.7,7,19,5,30446,36710,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,128655,6.4,1,40,16,78492,142092,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,165348,3.1,8,46,15,121775,29876,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
34,112459,5.9,10,27,11,50963,87619,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
61,151606,7.6,2,20,4,49378,9044,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
45,238077,8.1,8,40,13,145990,142537,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
47,247682,5.1,5,44,15,138914,130018,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,181742,5.4,8,32,4,76497,88015,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,208219,3.0,6,47,7,33340,75941,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
70,244171,4.5,2,8,6,110725,126707,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,126695,2.9,7,23,12,99427,71285,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,182558,6.9,6,12,2,59664,27010,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
77,211629,7.7,4,29,13,114982,109599,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
58,49268,5.1,9,45,16,118417,81501,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
54,122338,3.9,4,42,6,45282,14099,Other,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
41,227407,6.6,1,32,8,94254,27321,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
46,41336,4.3,3,45,9,34834,18452,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
66,18641,7.3,8,23,9,139492,20700,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
63,102132,9.9,3,19,12,76084,124021,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,47959,4.2,7,49,9,9734,13255,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
48,159378,4.5,1,0,5,40834,117094,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,192254,3.1,4,22,13,114999,96553,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
77,89123,6.3,4,32,4,56566,126605,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,202398,6.2,9,16,12,144030,41589,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
69,242967,5.5,1,1,7,71720,49236,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
78,36498,6.0,9,30,8,26937,56719,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
38,85198,3.9,10,30,19,90098,56834,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,248702,2.7,8,15,9,47200,66629,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
40,42197,4.5,10,36,0,110181,9178,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
50,166791,2.2,6,36,4,26108,77722,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
20,236273,4.2,4,6,19,87333,3007,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
35,123775,6.6,6,35,3,49064,147201,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,40032,6.1,6,0,0,5968,117308,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
59,74624,2.5,2,29,18,58785,74785,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
48,93177,8.1,7,17,18,111955,134939,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
71,56964,5.6,9,41,14,1259,24750,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
75,176100,3.4,8,38,10,133201,45325,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
20,126030,5.3,3,25,4,51535,58371,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
57,69646,4.8,8,10,2,138957,139125,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,96187,4.3,4,0,16,98885,70852,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,154608,7.6,10,37,15,88935,100402,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
67,132399,3.8,1,4,7,23494,142220,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
49,71747,6.4,3,21,19,72022,46518,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,60712,3.3,1,12,2,22587,43993,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
39,152345,5.9,5,16,11,136676,116566,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
40,86820,6.5,10,49,7,107854,93174,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,140342,6.5,9,6,14,29016,67214,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
44,106228,6.2,7,37,10,41629,46100,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
59,89353,5.5,3,6,12,105851,99656,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,240563,3.9,7,11,7,53421,136149,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
43,107091,3.9,8,37,12,79459,19723,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
34,100914,6.6,4,22,15,131795,145021,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
57,196902,3.5,3,47,17,142534,48783,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
50,121718,3.0,2,7,15,91095,45405,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
26,163199,8.9,8,14,12,8599,44450,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
60,229560,5.5,3,29,13,121859,34048,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,26539,7.3,7,8,7,109897,115262,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,192833,7.7,2,44,19,83409,51517,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
56,61219,6.1,5,20,1,46222,8464,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
46,160764,5.2,5,43,19,78901,117471,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
59,229728,5.3,9,13,7,73630,109505,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,28334,9.2,8,7,5,26250,99660,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
43,174687,4.9,8,46,12,77850,47738,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,22903,6.4,10,35,2,81756,143547,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,174599,7.4,2,8,6,88492,143192,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,161701,6.5,2,25,5,20130,81901,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,73008,8.2,10,19,4,71441,137536,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
30,229348,5.2,7,37,15,136767,31770,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
77,114318,7.3,4,5,2,114739,7055,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
75,172780,2.4,3,33,4,48431,36012,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
24,156932,8.7,3,22,2,5017,67513,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
74,163510,8.2,7,38,14,129456,84610,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
53,82300,5.4,1,32,1,36563,135382,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
62,144263,6.9,4,20,14,106533,59816,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,217617,7.8,6,40,12,98566,61682,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
18,35842,3.9,9,25,1,74040,138543,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
25,206285,5.7,1,4,17,57505,84021,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,57372,3.4,1,8,9,99122,68510,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
33,129316,8.3,2,44,3,55974,146709,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
31,113971,7.6,7,32,1,120531,117647,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
29,214978,5.4,7,24,19,23667,44280,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
68,53744,5.2,5,46,13,148981,52739,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,131082,5.7,4,16,2,2988,99097,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
32,72442,4.2,10,39,11,45705,111325,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
45,144070,5.7,6,46,4,132659,66646,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
51,100990,3.9,8,18,1,122948,9121,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
